000000.png,2,479.0,259.0             ,500.0,282.0             ,2    ,480.0             ,283.0            ,501.0             ,303.0             ,0
000001.png,2,554.0,231.0             ,597.0,270.0             ,1    ,561.0             ,272.0            ,594.0             ,302.0             ,1
000002.png,2,572.0,218.0             ,631.0,250.0             ,0    ,572.0             ,251.0            ,628.0             ,281.0             ,0
000074.png,1,503.0,219.0             ,569.0,281.0             ,10
000075.png,1,640.0,160.0             ,719.0,246.0             ,0
000076.png,1,544.0,255.0             ,589.0,305.0             ,12
000077.png,1,618.0,230.0             ,644.0,257.0             ,2
000078.png,1,491.0,236.0             ,537.0,279.0             ,10
000079.png,1,525.0,297.0             ,566.0,318.0             ,4
000080.png,1,627.0,247.0             ,640.0,268.0             ,16
000081.png,1,495.0,280.0             ,528.0,297.0             ,4
000082.png,1,462.0,276.0             ,507.0,294.0             ,17
000083.png,1,580.0,227.0             ,640.0,257.0             ,7
000084.png,1,587.0,219.0             ,679.0,310.0             ,8
000085.png,1,506.0,290.0             ,527.0,313.0             ,3
000086.png,1,423.0,236.0             ,443.0,259.0             ,5
000087.png,1,436.0,249.0             ,468.0,283.0             ,2
000088.png,1,568.0,247.0             ,606.0,287.0             ,0
000089.png,1,581.0,245.0             ,644.0,273.0             ,7
000090.png,1,670.0,289.0             ,712.0,337.0             ,3
000091.png,2,436.0,263.0             ,454.0,280.0             ,0    ,437.0             ,283.0            ,456.0             ,302.0             ,3
000092.png,1,509.0,219.0             ,532.0,240.0             ,1
000093.png,2,400.0,240.0             ,428.0,265.0             ,8    ,401.0             ,266.0            ,427.0             ,289.0             ,1
000094.png,1,606.0,172.0             ,703.0,265.0             ,10
000095.png,1,616.0,219.0             ,647.0,257.0             ,16
000096.png,1,540.0,250.0             ,576.0,272.0             ,7
000097.png,1,519.0,274.0             ,558.0,288.0             ,4
000098.png,1,502.0,262.0             ,536.0,296.0             ,8
000099.png,1,505.0,209.0             ,586.0,281.0             ,10
000100.png,1,544.0,215.0             ,593.0,270.0             ,3
000101.png,2,655.0,128.0             ,716.0,195.0             ,3    ,658.0             ,196.0            ,718.0             ,265.0             ,0
000102.png,2,400.0,240.0             ,428.0,265.0             ,8    ,401.0             ,266.0            ,427.0             ,289.0             ,1
000103.png,1,626.0,171.0             ,690.0,239.0             ,0
000104.png,1,629.0,306.0             ,694.0,343.0             ,4
000105.png,2,630.0,97.0              ,697.0,177.0             ,3    ,346.0             ,234.0            ,364.0             ,253.0             ,0
000106.png,1,653.0,211.0             ,717.0,276.0             ,10
000107.png,1,476.0,254.0             ,509.0,290.0             ,15
000108.png,1,512.0,255.0             ,542.0,282.0             ,6
000109.png,1,654.0,278.0             ,719.0,313.0             ,17
000110.png,1,442.0,250.0             ,461.0,271.0             ,2
000111.png,1,429.0,264.0             ,450.0,287.0             ,5
000112.png,1,455.0,272.0             ,490.0,289.0             ,7
000113.png,1,654.0,227.0             ,714.0,286.0             ,6
000114.png,1,445.0,258.0             ,461.0,277.0             ,5
000115.png,1,636.0,220.0             ,700.0,287.0             ,6
000116.png,1,568.0,236.0             ,617.0,291.0             ,12
000117.png,1,606.0,107.0             ,704.0,209.0             ,2
000118.png,1,524.0,232.0             ,581.0,263.0             ,11
000119.png,1,418.0,240.0             ,475.0,291.0             ,13
000120.png,2,439.0,230.0             ,457.0,249.0             ,8    ,438.0             ,250.0            ,459.0             ,267.0             ,1
000121.png,1,497.0,250.0             ,538.0,287.0             ,1
000122.png,1,680.0,201.0             ,716.0,238.0             ,1
000123.png,1,444.0,238.0             ,489.0,284.0             ,6
000124.png,1,474.0,243.0             ,511.0,281.0             ,6
000125.png,1,484.0,253.0             ,518.0,287.0             ,3
000126.png,1,604.0,237.0             ,628.0,262.0             ,3
000127.png,1,460.0,267.0             ,493.0,301.0             ,15
000128.png,1,604.0,192.0             ,693.0,239.0             ,11
000129.png,1,464.0,184.0             ,509.0,227.0             ,1
000130.png,3,647.0,182.0             ,707.0,245.0             ,9    ,646.0             ,245.0            ,708.0             ,312.0             ,19                ,647.0,314.0             ,705.0,333.0             ,4
000131.png,1,526.0,270.0             ,561.0,305.0             ,19
000132.png,1,638.0,209.0             ,708.0,284.0             ,2
000133.png,1,673.0,202.0             ,699.0,268.0             ,16
000134.png,2,488.0,207.0             ,530.0,247.0             ,1    ,487.0             ,249.0            ,530.0             ,285.0             ,8
000135.png,2,464.0,265.0             ,486.0,286.0             ,8    ,465.0             ,287.0            ,487.0             ,307.0             ,1
000136.png,1,654.0,204.0             ,718.0,273.0             ,6
000137.png,1,565.0,234.0             ,609.0,281.0             ,12
000138.png,2,635.0,199.0             ,706.0,241.0             ,7    ,633.0             ,242.0            ,706.0             ,280.0             ,11
000139.png,1,514.0,253.0             ,543.0,286.0             ,0
000140.png,2,523.0,198.0             ,601.0,233.0             ,7    ,526.0             ,233.0            ,598.0             ,268.0             ,11
000141.png,1,518.0,231.0             ,580.0,263.0             ,11
000142.png,1,623.0,275.0             ,714.0,311.0             ,4
000143.png,1,525.0,236.0             ,551.0,262.0             ,5
000144.png,1,520.0,234.0             ,564.0,283.0             ,3
000145.png,1,548.0,225.0             ,632.0,266.0             ,7
000146.png,1,630.0,218.0             ,658.0,251.0             ,2
000147.png,1,475.0,262.0             ,502.0,289.0             ,0
000148.png,2,487.0,254.0             ,513.0,281.0             ,6    ,489.0             ,281.0            ,511.0             ,302.0             ,5
000149.png,1,653.0,153.0             ,719.0,225.0             ,3
000150.png,1,451.0,247.0             ,477.0,273.0             ,6
000151.png,1,484.0,274.0             ,533.0,292.0             ,4
000152.png,1,641.0,238.0             ,703.0,305.0             ,2
000153.png,2,579.0,259.0             ,637.0,288.0             ,7    ,579.0             ,287.0            ,637.0             ,313.0             ,11
000154.png,1,513.0,277.0             ,567.0,305.0             ,4
000155.png,1,587.0,215.0             ,654.0,249.0             ,7
000156.png,1,590.0,223.0             ,690.0,276.0             ,7
000157.png,1,470.0,250.0             ,499.0,280.0             ,3
000158.png,1,469.0,248.0             ,520.0,296.0             ,1
000159.png,2,674.0,205.0             ,697.0,265.0             ,16   ,441.0             ,232.0            ,487.0             ,260.0             ,7
000160.png,1,493.0,283.0             ,521.0,310.0             ,9
000161.png,1,609.0,228.0             ,701.0,285.0             ,11
000162.png,1,634.0,262.0             ,700.0,286.0             ,4
000163.png,1,497.0,247.0             ,528.0,281.0             ,5
000164.png,1,477.0,239.0             ,516.0,276.0             ,1
000165.png,1,536.0,269.0             ,578.0,289.0             ,11
000166.png,1,521.0,207.0             ,558.0,245.0             ,2
000167.png,1,610.0,222.0             ,669.0,285.0             ,12
000168.png,2,474.0,201.0             ,502.0,228.0             ,8    ,474.0             ,229.0            ,502.0             ,254.0             ,1
000169.png,1,104.0,283.0             ,144.0,300.0             ,4
000170.png,1,677.0,206.0             ,717.0,251.0             ,5
000171.png,1,551.0,200.0             ,599.0,247.0             ,1
000172.png,1,443.0,250.0             ,479.0,291.0             ,14
000173.png,1,556.0,244.0             ,621.0,274.0             ,13
000174.png,1,466.0,196.0             ,512.0,246.0             ,0
000175.png,1,606.0,256.0             ,687.0,284.0             ,4
000176.png,2,674.0,244.0             ,719.0,266.0             ,7    ,674.0             ,267.0            ,717.0             ,292.0             ,11
000177.png,1,651.0,229.0             ,702.0,286.0             ,5
000178.png,3,647.0,182.0             ,707.0,245.0             ,9    ,646.0             ,245.0            ,708.0             ,312.0             ,19                ,647.0,314.0             ,705.0,333.0             ,4
000179.png,1,639.0,215.0             ,704.0,284.0             ,5
000180.png,1,564.0,192.0             ,612.0,239.0             ,1
000181.png,1,506.0,251.0             ,538.0,282.0             ,10
000182.png,1,630.0,215.0             ,677.0,263.0             ,12
000183.png,1,647.0,220.0             ,706.0,285.0             ,3
000184.png,1,474.0,250.0             ,503.0,280.0             ,6
000185.png,1,557.0,235.0             ,579.0,262.0             ,16
000186.png,1,560.0,218.0             ,601.0,262.0             ,9
000187.png,1,527.0,204.0             ,560.0,240.0             ,2
000188.png,1,633.0,234.0             ,723.0,277.0             ,13
000189.png,1,679.0,270.0             ,695.0,294.0             ,16
000190.png,1,466.0,258.0             ,490.0,284.0             ,2
000191.png,1,446.0,208.0             ,463.0,228.0             ,18
000192.png,1,434.0,264.0             ,464.0,292.0             ,1
000193.png,1,542.0,250.0             ,562.0,269.0             ,2
000194.png,1,652.0,198.0             ,710.0,263.0             ,18
000195.png,1,526.0,232.0             ,599.0,302.0             ,1
000196.png,1,531.0,225.0             ,581.0,277.0             ,1
000197.png,1,465.0,253.0             ,490.0,279.0             ,3
000198.png,1,627.0,232.0             ,691.0,307.0             ,2
000199.png,2,520.0,203.0             ,561.0,241.0             ,1    ,526.0             ,242.0            ,557.0             ,273.0             ,0
000200.png,2,213.0,198.0             ,245.0,233.0             ,15   ,213.0             ,234.0            ,247.0             ,253.0             ,17
000201.png,2,422.0,263.0             ,440.0,287.0             ,3    ,421.0             ,288.0            ,439.0             ,308.0             ,0
000202.png,1,482.0,271.0             ,509.0,301.0             ,2
000203.png,1,572.0,231.0             ,620.0,280.0             ,6
000204.png,2,514.0,175.0             ,568.0,229.0             ,1    ,516.0             ,228.0            ,570.0             ,282.0             ,8
000205.png,1,442.0,261.0             ,460.0,282.0             ,5
000206.png,1,619.0,167.0             ,703.0,272.0             ,5
000207.png,2,445.0,260.0             ,468.0,285.0             ,0    ,445.0             ,286.0            ,470.0             ,312.0             ,3
000208.png,1,598.0,215.0             ,664.0,236.0             ,13
000209.png,1,482.0,232.0             ,540.0,289.0             ,6
000210.png,2,633.0,79.0              ,710.0,152.0             ,6    ,632.0             ,149.0            ,714.0             ,267.0             ,14
000211.png,1,469.0,268.0             ,492.0,291.0             ,1
000212.png,2,503.0,231.0             ,543.0,252.0             ,7    ,503.0             ,254.0            ,543.0             ,272.0             ,11
000213.png,2,294.0,94.0              ,352.0,137.0             ,13   ,466.0             ,99.0             ,515.0             ,137.0             ,13
000214.png,1,605.0,172.0             ,715.0,279.0             ,6
000215.png,1,493.0,272.0             ,530.0,287.0             ,4
000216.png,1,460.0,266.0             ,486.0,290.0             ,0
000217.png,1,516.0,216.0             ,543.0,244.0             ,2
000218.png,1,490.0,245.0             ,524.0,279.0             ,1
000219.png,2,671.0,83.0              ,720.0,138.0             ,18   ,497.0             ,37.0             ,592.0             ,74.0              ,13
000220.png,1,529.0,263.0             ,564.0,304.0             ,2
000221.png,1,433.0,249.0             ,451.0,276.0             ,14
000222.png,1,575.0,240.0             ,616.0,288.0             ,5
000223.png,1,454.0,220.0             ,491.0,258.0             ,9
000224.png,2,497.0,218.0             ,528.0,248.0             ,1    ,501.0             ,250.0            ,527.0             ,273.0             ,0
000225.png,2,561.0,174.0             ,611.0,225.0             ,8    ,559.0             ,225.0            ,609.0             ,273.0             ,1
000226.png,1,627.0,189.0             ,712.0,273.0             ,6
000227.png,1,635.0,199.0             ,708.0,270.0             ,6
000228.png,1,651.0,197.0             ,720.0,273.0             ,12
000229.png,1,482.0,250.0             ,511.0,281.0             ,2
000230.png,2,574.0,252.0             ,619.0,303.0             ,12   ,448.0             ,268.0            ,467.0             ,289.0             ,0
000231.png,2,438.0,239.0             ,471.0,273.0             ,6    ,444.0             ,272.0            ,466.0             ,298.0             ,0
000232.png,1,577.0,166.0             ,627.0,186.0             ,13
000233.png,1,436.0,258.0             ,452.0,276.0             ,3
000234.png,2,522.0,222.0             ,544.0,247.0             ,2    ,262.0             ,245.0            ,282.0             ,265.0             ,2
000235.png,1,647.0,215.0             ,715.0,289.0             ,19
000236.png,1,598.0,230.0             ,658.0,262.0             ,7
000237.png,1,637.0,194.0             ,705.0,266.0             ,2
000238.png,1,448.0,249.0             ,473.0,276.0             ,19
000239.png,1,574.0,242.0             ,595.0,265.0             ,2
000240.png,1,498.0,188.0             ,548.0,239.0             ,1
000241.png,1,650.0,186.0             ,709.0,282.0             ,5
000242.png,1,633.0,193.0             ,711.0,267.0             ,10
000243.png,1,622.0,207.0             ,655.0,256.0             ,5
000244.png,1,646.0,204.0             ,713.0,277.0             ,9
000245.png,1,333.0,263.0             ,354.0,287.0             ,2
000246.png,1,467.0,257.0             ,513.0,284.0             ,11
000247.png,1,439.0,250.0             ,460.0,271.0             ,2
000248.png,1,507.0,211.0             ,585.0,289.0             ,10
000249.png,1,642.0,226.0             ,715.0,306.0             ,12
000250.png,1,138.0,193.0             ,186.0,243.0             ,2
000251.png,1,484.0,254.0             ,510.0,280.0             ,8
000252.png,1,550.0,216.0             ,598.0,271.0             ,3
000253.png,2,437.0,221.0             ,455.0,240.0             ,15   ,437.0             ,240.0            ,456.0             ,250.0             ,17
000254.png,1,540.0,249.0             ,560.0,270.0             ,0
000255.png,1,629.0,108.0             ,697.0,183.0             ,0
000256.png,1,595.0,102.0             ,692.0,205.0             ,9
000257.png,2,648.0,202.0             ,714.0,272.0             ,8    ,647.0             ,271.0            ,717.0             ,339.0             ,1
000258.png,1,533.0,249.0             ,563.0,284.0             ,5
000259.png,1,480.0,242.0             ,503.0,264.0             ,2
000260.png,1,454.0,223.0             ,482.0,257.0             ,0
000261.png,1,49.0 ,282.0             ,97.0 ,301.0             ,4
000262.png,1,506.0,209.0             ,541.0,240.0             ,1
000263.png,1,445.0,250.0             ,466.0,275.0             ,14
000264.png,1,522.0,241.0             ,560.0,283.0             ,12
000265.png,2,442.0,229.0             ,465.0,258.0             ,10   ,444.0             ,259.0            ,466.0             ,283.0             ,3
000266.png,1,474.0,252.0             ,502.0,283.0             ,0
000267.png,1,560.0,241.0             ,586.0,267.0             ,6
000268.png,1,540.0,229.0             ,587.0,281.0             ,2
000269.png,1,554.0,248.0             ,574.0,270.0             ,3
000270.png,1,634.0,167.0             ,708.0,247.0             ,3
000271.png,1,672.0,247.0             ,719.0,304.0             ,9
000272.png,1,626.0,189.0             ,710.0,273.0             ,6
000273.png,1,628.0,230.0             ,712.0,283.0             ,13
000274.png,1,659.0,204.0             ,717.0,269.0             ,0
000275.png,1,497.0,245.0             ,534.0,286.0             ,12
000276.png,1,638.0,207.0             ,693.0,272.0             ,2
000277.png,1,648.0,211.0             ,718.0,289.0             ,15
000278.png,1,620.0,217.0             ,672.0,259.0             ,13
000279.png,1,548.0,237.0             ,570.0,260.0             ,0
000280.png,1,488.0,237.0             ,535.0,283.0             ,6
000281.png,2,649.0,196.0             ,717.0,272.0             ,3    ,658.0             ,273.0            ,705.0             ,296.0             ,4
000282.png,1,542.0,255.0             ,585.0,301.0             ,9
000283.png,2,562.0,220.0             ,619.0,252.0             ,7    ,562.0             ,256.0            ,618.0             ,283.0             ,11
000284.png,2,506.0,234.0             ,540.0,250.0             ,17   ,504.0             ,196.0            ,539.0             ,234.0             ,15
000285.png,1,467.0,261.0             ,495.0,289.0             ,8
000286.png,1,537.0,241.0             ,561.0,270.0             ,5
000287.png,1,461.0,261.0             ,489.0,288.0             ,6
000288.png,1,647.0,212.0             ,715.0,288.0             ,12
000289.png,1,537.0,244.0             ,563.0,274.0             ,5
000290.png,1,582.0,238.0             ,614.0,259.0             ,14
000291.png,1,656.0,277.0             ,709.0,307.0             ,4
000292.png,1,399.0,257.0             ,426.0,284.0             ,10
000293.png,1,510.0,232.0             ,537.0,258.0             ,1
000294.png,1,636.0,256.0             ,702.0,278.0             ,4
000295.png,1,590.0,255.0             ,605.0,271.0             ,2
000296.png,1,415.0,269.0             ,451.0,289.0             ,7
000297.png,1,568.0,165.0             ,621.0,216.0             ,8
000298.png,1,554.0,221.0             ,607.0,275.0             ,10
000299.png,1,530.0,201.0             ,571.0,239.0             ,1
000300.png,1,582.0,255.0             ,673.0,285.0             ,4
000301.png,1,379.0,257.0             ,403.0,282.0             ,9
000302.png,1,444.0,245.0             ,486.0,283.0             ,6
000303.png,1,665.0,276.0             ,677.0,286.0             ,19
000304.png,1,590.0,255.0             ,605.0,271.0             ,2
000305.png,1,450.0,262.0             ,476.0,287.0             ,1
000306.png,1,454.0,223.0             ,482.0,257.0             ,0
000307.png,1,477.0,251.0             ,504.0,276.0             ,2
000308.png,2,650.0,239.0             ,709.0,306.0             ,2    ,443.0             ,277.0            ,466.0             ,302.0             ,12
000309.png,1,651.0,222.0             ,718.0,260.0             ,11
000310.png,1,507.0,245.0             ,545.0,285.0             ,6
000311.png,1,541.0,228.0             ,586.0,271.0             ,10
000312.png,1,638.0,194.0             ,710.0,273.0             ,3
000313.png,1,530.0,251.0             ,577.0,302.0             ,0
000314.png,1,474.0,255.0             ,510.0,275.0             ,11
000315.png,1,425.0,246.0             ,447.0,269.0             ,14
000316.png,1,541.0,249.0             ,583.0,289.0             ,3
000317.png,1,492.0,228.0             ,536.0,277.0             ,2
000318.png,1,451.0,252.0             ,484.0,284.0             ,1
000319.png,1,469.0,258.0             ,488.0,277.0             ,3
000320.png,1,469.0,243.0             ,506.0,286.0             ,14
000321.png,1,510.0,232.0             ,537.0,258.0             ,1
000322.png,1,557.0,246.0             ,601.0,290.0             ,9
000323.png,2,577.0,183.0             ,609.0,219.0             ,3    ,579.0             ,221.0            ,613.0             ,257.0             ,0
000324.png,1,663.0,214.0             ,704.0,261.0             ,5
000325.png,2,516.0,183.0             ,562.0,233.0             ,10   ,521.0             ,235.0            ,561.0             ,276.0             ,3
000326.png,2,545.0,176.0             ,597.0,227.0             ,1    ,539.0             ,229.0            ,596.0             ,281.0             ,8
000327.png,1,472.0,187.0             ,526.0,245.0             ,3
000328.png,1,484.0,240.0             ,517.0,277.0             ,12
000329.png,2,630.0,149.0             ,695.0,222.0             ,0    ,628.0             ,224.0            ,697.0             ,250.0             ,4
000330.png,1,563.0,264.0             ,612.0,284.0             ,4
000331.png,1,449.0,247.0             ,472.0,274.0             ,15
000332.png,1,456.0,218.0             ,506.0,266.0             ,10
000333.png,1,543.0,245.0             ,592.0,296.0             ,0
000334.png,1,553.0,211.0             ,615.0,271.0             ,10
000335.png,1,634.0,262.0             ,700.0,286.0             ,4
000336.png,1,664.0,225.0             ,705.0,272.0             ,2
000337.png,1,597.0,238.0             ,609.0,258.0             ,16
000338.png,1,486.0,253.0             ,521.0,289.0             ,2
000339.png,1,508.0,253.0             ,543.0,292.0             ,0
000340.png,1,469.0,237.0             ,501.0,269.0             ,1
000341.png,1,531.0,275.0             ,596.0,305.0             ,17
000342.png,1,585.0,157.0             ,709.0,274.0             ,6
000343.png,1,526.0,228.0             ,570.0,276.0             ,6
000344.png,2,444.0,232.0             ,463.0,251.0             ,3    ,446.0             ,252.0            ,464.0             ,271.0             ,0
000345.png,1,622.0,255.0             ,711.0,299.0             ,11
000346.png,1,528.0,193.0             ,635.0,300.0             ,13
000347.png,1,466.0,258.0             ,488.0,280.0             ,10
000348.png,1,402.0,251.0             ,427.0,287.0             ,14
000349.png,1,650.0,209.0             ,715.0,271.0             ,8
000350.png,1,600.0,210.0             ,698.0,256.0             ,11
000351.png,2,416.0,259.0             ,438.0,281.0             ,8    ,418.0             ,281.0            ,436.0             ,298.0             ,0
000352.png,1,488.0,216.0             ,522.0,254.0             ,0
000353.png,1,651.0,188.0             ,718.0,263.0             ,3
000354.png,1,482.0,199.0             ,498.0,225.0             ,16
000355.png,2,536.0,227.0             ,558.0,248.0             ,6    ,536.0             ,250.0            ,559.0             ,281.0             ,14
000356.png,2,579.0,259.0             ,637.0,288.0             ,7    ,579.0             ,287.0            ,637.0             ,313.0             ,11
000357.png,1,571.0,221.0             ,626.0,279.0             ,12
000358.png,1,605.0,176.0             ,698.0,278.0             ,3
000359.png,1,596.0,117.0             ,708.0,245.0             ,18
000360.png,1,668.0,211.0             ,706.0,252.0             ,5
000361.png,1,518.0,236.0             ,563.0,280.0             ,6
000362.png,1,424.0,253.0             ,453.0,284.0             ,8
000363.png,1,529.0,179.0             ,608.0,211.0             ,13
000364.png,1,490.0,249.0             ,517.0,279.0             ,2
000365.png,1,456.0,240.0             ,479.0,262.0             ,2
000366.png,2,478.0,252.0             ,518.0,290.0             ,8    ,476.0             ,292.0            ,517.0             ,328.0             ,1
000367.png,1,394.0,225.0             ,413.0,246.0             ,12
000368.png,1,409.0,205.0             ,445.0,246.0             ,6
000369.png,1,699.0,255.0             ,717.0,276.0             ,16
000370.png,1,611.0,200.0             ,696.0,293.0             ,3
000371.png,1,503.0,281.0             ,546.0,299.0             ,4
000372.png,1,490.0,231.0             ,522.0,262.0             ,1
000373.png,1,546.0,222.0             ,583.0,261.0             ,2
000374.png,2,491.0,248.0             ,520.0,275.0             ,1    ,489.0             ,276.0            ,518.0             ,301.0             ,8
000375.png,1,462.0,263.0             ,484.0,287.0             ,9
000376.png,2,594.0,214.0             ,655.0,247.0             ,7    ,593.0             ,248.0            ,655.0             ,276.0             ,11
000377.png,2,505.0,200.0             ,544.0,242.0             ,9    ,505.0             ,242.0            ,545.0             ,283.0             ,0
000378.png,1,420.0,242.0             ,454.0,273.0             ,10
000379.png,1,433.0,243.0             ,456.0,267.0             ,2
000380.png,1,459.0,255.0             ,480.0,279.0             ,0
000381.png,1,530.0,228.0             ,581.0,279.0             ,10
000382.png,1,484.0,271.0             ,505.0,291.0             ,19
000383.png,1,620.0,284.0             ,681.0,349.0             ,0
000384.png,1,181.0,243.0             ,199.0,263.0             ,2
000385.png,1,518.0,239.0             ,570.0,289.0             ,10
000386.png,1,493.0,265.0             ,541.0,289.0             ,7
000387.png,1,659.0,221.0             ,703.0,268.0             ,5
000388.png,1,551.0,240.0             ,579.0,269.0             ,1
000389.png,1,631.0,198.0             ,709.0,277.0             ,8
000390.png,1,510.0,230.0             ,545.0,266.0             ,2
000391.png,3,613.0,19.0              ,680.0,92.0              ,15   ,639.0             ,37.0             ,640.0             ,38.0              ,15                ,615.0,93.0              ,684.0,130.0             ,17
000392.png,2,598.0,151.0             ,691.0,204.0             ,7    ,599.0             ,204.0            ,692.0             ,253.0             ,11
000393.png,1,446.0,179.0             ,504.0,235.0             ,1
000394.png,1,651.0,198.0             ,711.0,265.0             ,12
000395.png,1,129.0,244.0             ,161.0,280.0             ,0
000396.png,1,491.0,237.0             ,535.0,280.0             ,8
000397.png,1,558.0,181.0             ,593.0,219.0             ,2
000398.png,1,478.0,280.0             ,520.0,294.0             ,4
000399.png,1,637.0,198.0             ,717.0,277.0             ,1
000400.png,1,524.0,256.0             ,573.0,278.0             ,7
000401.png,2,293.0,132.0             ,324.0,161.0             ,2    ,470.0             ,254.0            ,490.0             ,276.0             ,2
000402.png,1,521.0,237.0             ,585.0,266.0             ,11
000403.png,1,569.0,238.0             ,593.0,264.0             ,5
000404.png,1,656.0,277.0             ,709.0,307.0             ,4
000405.png,1,499.0,236.0             ,530.0,264.0             ,1
000406.png,2,630.0,149.0             ,695.0,222.0             ,0    ,628.0             ,224.0            ,697.0             ,250.0             ,4
